%CPU,%MEM,PSR,TIME,PID,CMD
0.0,0.0,4,10465,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,5,10465,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10465,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10470,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,5,10470,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10470,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10475,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10475,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10475,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10480,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10480,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10480,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10485,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10485,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.5,6.0,7,10485,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10490,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10490,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10490,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10495,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10495,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10495,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10500,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10500,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10500,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10505,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10505,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10505,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10510,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10510,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10510,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10515,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10515,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10515,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10520,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10520,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10520,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10525,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10525,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10525,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10530,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10530,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10530,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10535,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10535,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10535,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10540,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10540,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10540,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10545,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10545,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10545,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10550,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10550,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10550,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10555,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10555,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10555,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10560,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10560,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.5,6.0,7,10560,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10565,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10565,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10565,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10570,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10570,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10570,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10575,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10575,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10575,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10580,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10580,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10580,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10585,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10585,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10585,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10590,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10590,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10590,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10595,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10595,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10595,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10600,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10600,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10600,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10605,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10605,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.5,6.0,7,10605,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10610,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10610,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10610,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10615,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10615,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10615,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10620,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10620,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10620,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10625,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.4,6.0,4,10625,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10625,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10630,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.4,6.0,4,10630,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10630,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10635,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10635,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10635,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10640,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10640,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10640,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10645,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10645,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10645,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10650,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10650,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10650,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10655,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,4,10655,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10655,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10660,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.4,6.0,6,10660,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10660,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10665,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.4,6.0,6,10665,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,5,10665,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10670,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10670,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10670,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10675,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10675,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10675,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10680,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.5,6.0,6,10680,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10680,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10685,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.4,6.0,6,10685,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10685,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10690,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.4,6.0,6,10690,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10690,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10695,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.4,6.0,6,10695,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10695,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10700,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.4,6.0,6,10700,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10700,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
0.0,0.0,4,10705,14984,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/531.deepsjeng_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
99.4,6.0,4,10705,14988,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
99.4,6.0,7,10705,14989,../run_base_refrate_mytest-64.0007/deepsjeng_r_base.mytest-64 ref.txt
