%CPU,%MEM,PSR,TIME,PID,CMD
18.7,5.3,7,3150,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
18.7,5.3,6,3150,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,0,3155,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
19.1,5.3,6,3155,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
19.1,5.3,7,3155,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,7,3160,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
19.5,5.3,7,3160,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
19.5,5.3,6,3160,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,3,3165,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
19.0,5.3,7,3165,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
19.0,5.3,6,3165,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,2,3170,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
18.8,5.3,6,3170,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
18.8,5.3,7,3170,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,3,3175,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
18.6,5.3,6,3175,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
18.6,5.3,7,3175,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,7,3180,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
18.4,5.3,6,3180,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
18.4,5.3,7,3180,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,4,3185,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
18.2,5.3,7,3185,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
18.2,5.3,6,3185,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,7,3190,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
18.5,5.3,7,3190,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
18.5,5.3,6,3190,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,2,3195,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
18.2,5.3,7,3195,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
18.2,5.3,6,3195,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,7,3200,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
18.2,5.3,7,3200,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
18.2,5.3,6,3200,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
0.0,0.0,5,3205,10396,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/505.mcf_r/run/run_base_refrate_mytest-64.0007 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
18.1,5.3,6,3205,10404,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
18.1,5.3,7,3205,10405,../run_base_refrate_mytest-64.0007/mcf_r_base.mytest-64 inp.in
