%CPU,%MEM,PSR,TIME,PID,CMD
98.1,1.7,7,37350,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.2,1.7,6,37350,12952,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.1,1.6,1,37350,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.3,1.2,3,37350,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.2,5,37350,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
95.5,0.6,0,37350,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.1,1.7,4,37355,12949,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.1,1.7,7,37355,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.2,1.7,6,37355,12952,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.1,1.6,1,37355,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.3,1.2,3,37355,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.2,5,37355,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
96.8,0.6,0,37355,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.1,1.7,4,37360,12949,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.1,1.7,7,37360,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.2,1.7,6,37360,12952,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.1,1.6,1,37360,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.4,1.2,3,37360,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.2,5,37360,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
97.3,0.6,0,37360,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.1,1.7,7,37365,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.2,1.7,6,37365,12952,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.1,1.6,1,37365,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.4,1.2,3,37365,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.4,1.2,5,37365,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
97.7,0.7,4,37365,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
102,0.5,0,37365,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.7,7,37370,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.2,1.7,6,37370,12952,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.1,1.6,1,37370,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.4,1.2,3,37370,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.4,1.2,5,37370,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.0,0.8,4,37370,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
100,0.6,0,37370,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.7,7,37375,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.1,1.6,1,37375,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.4,1.3,3,37375,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.4,1.2,5,37375,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.1,1.2,4,37375,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
99.6,0.6,6,37375,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
103,0.4,2,37375,13207,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.7,7,37380,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.2,1.6,1,37380,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.5,1.3,0,37380,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.5,1.2,5,37380,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.2,4,37380,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
99.6,0.7,6,37380,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
100,0.6,3,37380,13207,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.7,7,37385,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.2,1.6,5,37385,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.5,1.3,6,37385,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.6,1.2,2,37385,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.4,1.2,1,37385,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
99.6,0.9,0,37385,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
99.6,0.6,4,37385,13207,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.1,1.7,7,37390,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.1,1.6,5,37390,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.2,1.3,6,37390,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.2,2,37390,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
97.8,1.2,1,37390,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.1,0.9,0,37390,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
97.5,0.7,4,37390,13207,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.1,1.7,7,37395,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.1,1.6,5,37395,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.3,1.3,6,37395,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.2,2,37395,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
97.9,1.2,1,37395,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.2,0,37395,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
97.9,0.9,4,37395,13207,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.7,7,37400,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.1,1.6,5,37400,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.3,1.3,6,37400,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.2,2,37400,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.0,1.2,1,37400,13179,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.3,1.2,0,37400,13201,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.1,1.2,4,37400,13207,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.2,1.7,7,37405,12951,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.2,1.7,5,37405,12953,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib checkspam.pl 2500 5 25 11 150 1 1 1 1
98.4,1.3,6,37405,13128,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
98.4,1.3,2,37405,13130,../run_peak_refrate_mytest-64.0007/perlbench_r_peak.mytest-64 -I./lib diffmail.pl 4 800 10 17 19 300
